transaction_id,order_date,customer_id,customer_name,customer_email,customer_city,customer_country,product_id,product_name,category,subcategory,brand,unit_price,quantity,discount_percent,tax_percent,shipping_cost,total_amount,payment_method,currency,sales_channel,salesperson_id,salesperson_name,region,warehouse_id,order_status,delivery_date,customer_rating,return_flag,notes
TX109957,2024-12-25,C23176,Jennifer Barber,ganderson@example.org,East Maurice,USA,P0064,Northal Jackets 348,Apparel,Jackets,Northal,"853,83",1,15,23,0,"725,76",mobile payment,$,physical store,S020,Carla Gray,Southwest,CHI-03,Cancelled,"January 4, 2025",5,no,
TX100852,2023-08-11,C64805,Katelyn Gonzales,lisa49@example.org,East Saraside,US,P0063,Orvex Jackets 672,Apparel,Jackets,Orvex,"4737,01",2,5,23,0,9000.32,Bank Transfer,USD,call center,S036,Jeffrey Chavez,Mid-Atlantic,NYC-01,in progress,2023-08-25,5,NO,Duplicate order - needs verification
TX115928,21.04.2024,C14081, David Skinner,lwashington@example.com,West Steven,united states,P0032,Primo Washing Machines 290,Appliances,Washing Machines,Primo,954.78,2,10,23,0,"1 718,60", Mobile Payment,$,online,S037,Sherri Baker,Southeast,CHI-03,cancelled,"April 22, 2024",5,yes,Delayed delivery
TX118429,2024-04-13,C22499,Danielle Hunter,sara37@example.com,West Lindsayborough,US,P0099,Lumira Lighting 348,Home & Garden,Lighting,Lumira,"1,727.60",1,10,23,0,1554.84, Mobile Payment,USD ,call center,S025,Matthew Foster,Great Lakes,NYC-01,Pending ,"April 14, 2024",5,NO,no comment
TX102684,20/06/2024,C76263,Joann Barker,mary64@example.org,Walkerberg,United States,P0209,Fabex Personal Hygiene 568,Beauty,Personal Hygiene,Fabex,"1,484.25",2,0,23,$14.99,"2983,49",mobile payment,USD ,online,S009,Gabrielle Davis,Southwest,LAX-02,returned item,26/06/2024,,YES,no comment
TX118053,05/07/2023,C99192,Heather Jones,jessicafuller@example.net,Dennisstad,US,P0026,Lumira Phone Accessories 434,Electronics,Phone Accessories,Lumira,,1,20,23,0,$1975.81,PayPal,USD ,physical store,S031,Rebecca Henderson,Mountain West,LAX-02,Pending ,07/07/2023,5,NO,
TX109389,18/01/2024,C63120,Tricia Finley,nheath@example.org,Rossmouth,UNITED STATES,P0209,Fabex Personal Hygiene 568,Beauty,Personal Hygiene,Fabex,4957.97,1,15,23,14.99,"4229,26",credit card,$,mobile app,S029,Zachary Hicks,Great Lakes,NYC-01,completed,2024-01-25,,0,-
TX108628,,C88222,Stephen Fletcher,lopezbilly@example.com,Mannington,UNITED STATES,P0012,Fabex Laptops 498,Electronics,Laptops,Fabex,4235.61,4,,23,9.99,,CREDIT CARD,usd,online,S025,Matthew Foster,West Coast,LAX-02,completed,20.07.2023,5,NO,
TX111760,"March 28, 2023",C64287, Rhonda Rodriguez,jamesbrown@example.org,Port Deanna,United States,P0056,Groveo Microwaves 195,Appliances,Microwaves,Groveo,"452,65",1,0,23,14.99 USD,467.64 USD,credit card,$,online,S001,Allison Hill,Gulf Coast,LAX-02,Completed,2023-03-29,3,1,
TX104985,,C19744,Russell Pollard,skirby@example.com,Andersonmouth,United States,P0155,Sunwood Building Blocks 125,Toys,Building Blocks,Sunwood,2212.30 USD,1,5,23,0,"2 101,68",mobile payment,USD,online,S028,Stephanie Ross,Pacific Northwest,LAX-02,COMPLETED,29/11/2023,5,,Complaint under review
TX117186,2024-06-29,C42914,Matthew King,ncunningham@example.com,Fischerchester, United States,P0182,Lumira Facial Care 514,Beauty,Facial Care,Lumira,"2762,56",1,5,23,14.99,"2 639,42",Card Payment,USD,call center,S031,Rebecca Henderson,Midwest,SEA-05,Pending ,2024-07-11,2,NO,Priority order
TX100106,2024-08-14,C20345,David Smith,jvega@example.com,Port Maryborough,United States,P0188,Northal Perfume 302,Beauty,Perfume,Northal,,2,0,23,"14,99",2642.13 USD,cash on delivery,usd,call center,S037,Sherri Baker,Mid-Atlantic,SEA-05,COMPLETED,18/08/2024,5,yes,no comment
TX104066,2024-03-22,C69441,Jerry  Montgomery,wilsonrhonda@example.org,Courtneyport,UNITED STATES,P0107,Kindra Tools 886,Home & Garden,Tools,Kindra,902.15,1,10,23,0,$811.93,bank transfer,USD,physical store,S003,Angie Henderson,Great Lakes,DAL-04,in progress ,03/30/2024,3,no,
TX100510,2023-11-18,C55582,Tracey Nielsen,amberkennedy@example.net,Moorehaven,UNITED STATES,P0013,Kindra Headphones 653,Electronics,Headphones,Kindra,$621.89,2,10,23,"19,99","1139,39",PayPal,USD,online,S012,Jamie Arnold,Gulf Coast,SEA-05,completed,22/11/2023,2,no,
TX115597,2024-09-04,C12482,Marissa Dorsey,aaronmorrison@example.org,Solomonberg,UNITED STATES,P0123,Kraton Bicycles 559,Sports,Bicycles,Kraton,1692.80,2,25,23,0,"2 539,20",cash on delivery,USD ,mobile app,S020,Carla Gray,Pacific Northwest,NYC-01,Completed,18/09/2024,,yes,-
TX107834,2024-04-03 00:00:00,C79806,Ashlee Ross,burnsrodney@example.org,New Connorstad,UNITED STATES,P0038,Orvex Refrigerators 175,Appliances,Refrigerators,Orvex,"1529,05",2,10,23,9.99,2762.28,Card Payment,USD,marketplace,S018,Derek Zuniga,Midwest,SEA-05,pending,2024-04-05,3,,
TX115746,2024-03-26,C58148,Edward  Carter,kelsey67@example.com,North Michael,United States,P0191,Nova Perfume 821,Beauty,Perfume,Nova,4030.38,1,0,23,$19.99,,cash,usd,call center,S034,Nathan Maldonado,Southeast,NYC-01,cancelled,2024-03-31,5,NO,-
TX110177,2023-05-28,C13201,James Ellis,crystalcantrell@example.org,Davidshire,USA,P0047,Vantia Coffee Makers 468,Appliances,Coffee Makers,Vantia,"3,254.13",4,5,23,19.99,, Mobile Payment,USD,online,S015,Dylan Miller,Mountain West,NYC-01,returned item,2023-06-06,2,NO,Delayed delivery
TX102626,2023-03-21,C57088,Jordan Lane,adrianmcneil@example.com,Peterville,US,P0015,Lumira Headphones 857,Electronics,Headphones,Lumira,5400.87,1,0,23,19.99,5420.86,mobile payment,USD ,physical store,S007,Abigail Shaffer,Pacific Northwest,NYC-01,returned item,30/03/2023,,no,Priority order
TX107391,"June 5, 2023",C42493,Erin Walters,whenry@example.net,Reynoldsshire, United States,P0058,Lumira Microwaves 432,Appliances ,Microwaves,Lumira,$97.95,1,0,23,0,97.95,bank transfer,USD,marketplace,S039,Elizabeth Fowler,Mountain West,SEA-05,returned item,09/06/2023,2,NO,Customer requested an invoice
TX100218,2023-01-27,C48070,Mary Rivas,sylvia26@example.com,East Karentown,USA,P0064,Northal Jackets 348,Apparel,Jackets,Northal,440.22 USD,1,0,23,,455.21,CREDIT CARD,USD,online,S027,Justin Baker,Mid-Atlantic,CHI-03,returned,"February 10, 2023",1,no,Customer requested an invoice
TX103164,2023-05-23,C18564,Shannon Spence,lukemyers@example.net,Briggsville,United States,P0111,Vantia Decor 916,Home & Garden,Decor,Vantia,$1622.99,1,0,23,9.99 USD,1632.98,mobile payment,USD,marketplace,S032,James Ferrell,Great Lakes,DAL-04,Cancelled,2023-06-02,3,NO,Duplicate order - needs verification
TX115481,2024-10-09,C61856,Joseph Hall,charles06@example.org,Morsemouth,UNITED STATES,P0102,Lumira Lighting 502,Home & Garden,Lighting,Lumira,1337.74,5,5,23,0,"6354,26",Credit Card,USD ,marketplace,S004,Daniel Wagner,Northeast,NYC-01,Completed,17/10/2024,,yes,
TX103495,2024-12-12,C90980,Amy Mcmahon,ajohnson@example.com,Aprilmouth,UNITED STATES,P0204,Kindra Hair Care 420,Beauty,Hair Care,Kindra,3564.15,2,0,23,14.99,"7,143.29",mobile payment,USD ,online,S024,Tommy Walter,Mountain West,CHI-03,pending,12/23/2024,,NO,N/A
TX105067,08/10/2023,C90808,Heather Lopez,marshdaniel@example.net,East Amytown, United States,P0072,Primo Shoes 382,Apparel,Shoes,Primo,465.06 USD,3,10,23,0,1255.66,cash on delivery,usd,physical store,S036,Jeffrey Chavez,Midwest,NYC-01,COMPLETED,13/10/2023,,NO,
TX100399,2024-10-08,C23577,Kristen Stephens,jvaldez@example.com,Walkershire, United States,P0117,Vantia Gardening 242,Home & Garden,Gardening,Vantia,2098.48,1,5,23,9.99 USD,$2003.55,credit card,USD,mobile app,S003,Angie Henderson,Midwest,SEA-05,completed,2024-10-21 00:00:00,5,NO,
TX103390,,C53687,Gregory Woods ,andrewbrown@example.org,Flemingtown, United States,P0168,Vantia Dolls 426,Toys,Dolls,Vantia,4628.43,4,25,23,0,"13,885.29",Credit Card,$,physical store,S040,Brittany Farmer,Mid-Atlantic,NYC-01,Completed,2024-07-11,,NO,
TX111336,,C87867,Tammy Bush,nward@example.com,Christopherfurt,UNITED STATES,P0021,Primo Tablets 337,Electronics,Tablets,Primo,2159.30,1,5,23,14.99,2066.32,bank transfer,USD,marketplace,S030,Anthony Rodriguez,Great Lakes,CHI-03,Completed,2024-04-12,,NO,
TX105354,2023-08-23 00:00:00,C53054,Mary Wilkinson,wleblanc@example.com,Kimberlyfort,US,P0041,Orvex Refrigerators 902,Appliances,Refrigerators,Orvex,"5431,79",4,0,23,14.99,"21 742,15",mobile payment,usd,marketplace,S032,James Ferrell,Midwest,NYC-01,COMPLETED,2023-09-05,2,NO,-
TX116658,27.09.2024,C33002,Pamela Pearson,brianchapman@example.org,New Melissaton,US,P0125,Tessara Bicycles 510,Sports,Bicycles,Tessara,104.85,1,0,23,0,"104,85",cash,usd,mobile app,S006,Connie Lawrence,Great Lakes,CHI-03,in progress ,2024-09-28,5,0,Customer requested an invoice
TX109775,14.01.2024,C57467,Jason Smith,maria09@example.com,Leeland,US,P0022,Fabex Tablets 177,Electronics,Tablets,Fabex,2314.94 USD,1,5,23,0,2199.19, Mobile Payment,USD,online,S004,Daniel Wagner,Southwest,LAX-02,Completed,,1,no,
TX106486,2024-11-01,C88964,Jessica Gordon,alawson@example.net,Port Josehaven,USA,P0044,Sunwood Coffee Makers 469,Appliances,Coffee Makers,Sunwood,"783,58",1,0,23,0,783.58, Mobile Payment,$,call center,S023,Ethan Adams,Northeast,SEA-05,in progress ,2024-11-04,,NO,Duplicate order - needs verification
TX117429,,C99687,Jacob Watson,shelleyrowland@example.net,Johnsland,UNITED STATES,P0006,Fabex Smartphones 829,Electronics,Smartphones,Fabex,"3 358,66",1,15,23,$9.99,2864.85,mobile payment,USD ,call center,S028,Stephanie Ross,,CHI-03,Cancelled,"June 9, 2023",,yes,Priority order
TX100640,03/04/2023,C82692,Erik Floyd,xhill@example.org,Nataliemouth, United States,P0001,Nova Smartphones 283,Electronics,Smartphones,Nova,1802.30 USD,3,15,23,0,"4,595.86",Card Payment,USD,online,S032,James Ferrell,Mid-Atlantic,DAL-04,in progress,"April 9, 2023",,NO,Duplicate order - needs verification
TX117313,14/01/2024,C64254,Ralph Luna,christopherkey@example.org,Edwardsburgh, United States,P0185,Kindra Facial Care 542,Beauty,Facial Care,Kindra,4550.04,3,0,23,14.99 USD,"13 665,11",Credit Card,USD ,mobile app,S007,Abigail Shaffer,Gulf Coast,DAL-04,completed,2024-01-18,5,no,Payment system error - fixed manually
TX111666,,C83242,Susan Smith,romeronatalie@example.com,Taylorfort,US,P0126,Groveo Bicycles 618,Sports,Bicycles,Groveo,"3875,40",3,0,23,0,"11 626,20",bank transfer,$,physical store,S006,Connie Lawrence,Great Lakes,LAX-02,completed,01/02/2025,,yes,Payment system error - fixed manually
TX117842,2024-10-16,C47056,Travis Nielsen,gerald46@example.org,Gabrielborough, United States,P0046,Nova Coffee Makers 415,Appliances,Coffee Makers,Nova,4716.17,1,0,23,0,4716.17, Mobile Payment,usd,physical store,S030,Anthony Rodriguez,Southeast,DAL-04,in progress,2024-10-22,1,NO,
TX112439,2024-02-16,C16839,Dr. Joseph Parsons,slittle@example.com,Kimberlyville, United States,P0209,Fabex Personal Hygiene 568,Beauty,Personal Hygiene,Fabex,3174.03,1,0,23,0,3174.03,PayPal,$,physical store,S033,Tricia Valencia,Mountain West,SEA-05,Cancelled,2024-02-17,,NO,N/A
TX103040,26.10.2023,C43422,Mary Lee,elizabeth69@example.net,Port Erinside,US,P0131,Orvex Fitness Equipment 931,Sports,Fitness Equipment,Orvex,1682.32,3,0,23,0,5046.96,bank transfer ,usd,mobile app,S018,Derek Zuniga,Pacific Northwest,NYC-01,in progress ,08/11/2023,5,NO,Duplicate order - needs verification
TX100134,2024-04-25 00:00:00,C33405,Samantha Cortez,vcarr@example.net,New Danielmouth,USA,P0065,Tessara Jackets 633,apparel,Jackets,Tessara,252.40 USD,1,0,23,0,252.40,bank transfer ,$,mobile app,S008,Gina Moore,Gulf Coast,SEA-05,Completed,2024-05-04,2,NO,-
TX112506,22/04/2023,C18675,Michelle Schmitt,michael98@example.org,Lake Timothy,United States,P0045,Kraton Coffee Makers 193,Appliances,Coffee Makers,Kraton,1954.77,1,0,23,0,"1,954.77",cash on delivery,USD,call center,S015,Dylan Miller,Pacific Northwest,LAX-02,returned item,2023-04-25,1,yes,Customer requested an invoice
TX116059,2024-10-21,C80931,Stephanie Turner,joncantu@example.com,West Christopherfurt,UNITED STATES,P0181,Vantia Facial Care 337,Beauty,Facial Care,Vantia,965.78,2,10,23,0,1738.40,bank transfer,usd,online,S026,Judy Baker,Mountain West,SEA-05,cancelled,2024-10-22,2,NO,Duplicate order - needs verification
TX105113,2023-02-14 00:00:00,C17355,Keith Forbes,kristy74@example.net,Cynthialand,united states,P0100,Sunwood Lighting 485,Home & Garden,Lighting,Sunwood,1703.06,4,0,23,19.99,6832.23 USD,mobile payment,$,mobile app,S013,Lisa Hensley,Mid-Atlantic,CHI-03,pending,2023-02-24,1,,
TX104393,2024-04-28,C80457,John Reed,dylan78@example.com,Susanland, United States,P0124,Tessara Bicycles 590,Sports,Bicycles,Tessara,"3919,39",4,15,23,19.99,13345.92,cash on delivery,USD,physical store,S022,Patty Perez,Gulf Coast,DAL-04,pending,2024-05-06,5,YES,no comment
TX110739,2024-07-23,C87580,Jenna Cook,mccoyjennifer@example.com,Mclaughlinside,United States,P0195,Lumira Makeup 164,Beauty,Makeup,Lumira,1314.19,1,0,23,0,1314.19 USD,Card Payment,USD ,call center,S020,Carla Gray,Great Lakes,NYC-01,cancelled,2024-08-03,,NO,
TX105164,01/31/2023,C91070,Mark Brown,lisaavery@example.org,north angela, United States,P0006,Fabex Smartphones 829,Electronics,Smartphones,Fabex,"4 172,17",3,0,23,0,12516.51,CREDIT CARD,USD,physical store,S031,Rebecca Henderson,Pacific Northwest,DAL-04,in progress,2023-02-07,,0,
TX115571,13/10/2023,C93819,VINCENT REYES,,Lisaville,United States,P0090,Tessara Accessories 239,Apparel,Accessories,Tessara,2959.06 USD,1,15,23,"9,99","2525,19",Card Payment,$,mobile app,S006,Connie Lawrence,Mountain West,CHI-03,returned item,10/20/2023,5,NO,no comment
TX117715,11.06.2024,C78347,Amanda Crane,aallen@example.com,North Leahview,United States,P0065,Tessara Jackets 633,Apparel,Jackets,Tessara,4592.97,1,0,23,,"4612,96",Card Payment,USD,marketplace,S036,Jeffrey Chavez,West Coast,SEA-05,in progress ,2024-06-12 00:00:00,2,no,
TX104311,2024-09-04,C47828,Colleen Brown,,West Jeremyfurt,UNITED STATES,P0001,Nova Smartphones 283,Electronics,Smartphones,Nova,$513.46,2,15,23,0,872.88,mobile payment,USD ,marketplace,S001,Allison Hill,Pacific Northwest,LAX-02,completed,2024-09-10,2,NO,Payment system error - fixed manually
TX109919,27/05/2024,C97026,Gina Hamilton,courtneypowell@example.org,East Randyport,United States,P0130,Lumira Fitness Equipment 468,Sports,Fitness Equipment,Lumira,"4 006,18",1,5,23,14.99,"3,820.86",bank transfer ,$,online,S036,Jeffrey Chavez,Southwest,DAL-04,Completed,2024-05-31,5,NO,Delayed delivery
TX112737,2023-09-13,C97973,Richard Potter,nedwards@example.net,North David,UNITED STATES,P0124,Tessara Bicycles 590,Sports,Bicycles,Tessara,,2,20,23,0,"1998,94",Credit Card,usd,online,S038,Cassandra Gaines,Mountain West,NYC-01,in progress ,26/09/2023,,no,Duplicate order - needs verification
TX114355,2024-09-06 00:00:00,C80776,Brenda Jimenez,beckydominguez@example.com,Jamieland,US,P0190,Primo Perfume 498,Beauty,Perfume,Primo,3968.19,4,10,23,0,"14,285.48",Card Payment,USD,online,S015,Dylan Miller,Pacific Northwest,DAL-04,COMPLETED,2024-09-15,3,NO,
TX110307,2024-09-29,C82512,Laura Bennett,pdiaz@example.org,Nicholasbury,USA,P0206,Tessara Personal Hygiene 501,Beauty,Personal Hygiene,Tessara,"1857,44",1,5,23,19.99,1784.56,Card Payment,$,mobile app,S040,Brittany Farmer,Mountain West,NYC-01,pending,2024-10-12,,0,-
TX115593,"December 7, 2024",C50642,Misty Rice,brenda68@example.org,Sullivantown, United States,P0167,Orvex Dolls 813,Toys,Dolls,Orvex,"1 287,71",1,5,23,19.99 USD,1243.31 USD,bank transfer ,USD ,mobile app,S023,Ethan Adams,Southwest,DAL-04,returned item,2024-12-17,1,NO,Duplicate order - needs verification
TX101088,2023-05-09,C38016,April Hardin,lindsaypeterson@example.org,Brianberg,USA,P0061,Primo Jackets 497,Apparel,Jackets,Primo,3014.38,1,0,23,14.99,3029.37, Mobile Payment,USD,marketplace,S023,Ethan Adams,Gulf Coast,CHI-03,COMPLETED,19/05/2023,5,NO,N/A
TX117944,"August 12, 2023",C32527,Jamie  Payne,selena60@example.com,Huntberg,united states,P0162,Sunwood Board Games 566,Toys,Board Games,Sunwood,"1980,52",1,,23,"9,99",1990.51 USD,credit card,$,online,S038,Cassandra Gaines,Southeast,NYC-01,returned item,2023-08-25,2,NO,N/A
TX100524,25/09/2024,C38266,Leslie Sanders,benitezjeffrey@example.com,New Cassandra,UNITED STATES,P0011,Tessara Laptops 954,Electronics,Laptops,Tessara,"2,882.52",1,10,23,0,2594.27 USD,bank transfer,$,mobile app,S028,Stephanie Ross,Mountain West,SEA-05,pending,2024-10-05,5,yes,Priority order
TX105973,2023-07-23,C92478,Sarah Acevedo,kimlee@example.net,Lake Brian,UNITED STATES,P0136,Kindra Sportswear 463,Sports,Sportswear,Kindra,"2 624,05",2,0,23,"9,99","5,258.09",bank transfer,USD ,call center,S015,Dylan Miller,Mountain West,DAL-04,completed,03/08/2023,,NO,no comment
TX104281,10/07/2023,C22196,Michael Bennett DVM,eric33@example.net,Port Kimberlyfort,USA,P0060,Nova Microwaves 398,Appliances,Microwaves,Nova,3703.07 USD,2,0,23,14.99,, Mobile Payment,USD ,mobile app,S040,Brittany Farmer,West Coast,DAL-04,completed,2023-07-13 00:00:00,5,NO,-
TX119236,20/12/2023,C19710,Katherine Herrera,patrickcarpenter@example.com,Lake Christopher,united states,P0142,Sunwood Sports Accessories 915,Sports,Sports Accessories,Sunwood,2893.19 USD,4,0,23,0,11572.76 USD,credit card,USD,marketplace,S023,Ethan Adams,Southwest,SEA-05,Pending ,27.12.2023,5,NO,Delayed delivery
TX111068,06.06.2023,C58571,Benjamin Johnson,matthewleonard@example.com,julieview,United States,P0201,Kraton Hair Care 368,Beauty,Hair Care,Kraton,962.51,2,0,23,19.99,1945.01,Card Payment,USD,mobile app,S024,Tommy Walter,Southwest,SEA-05,Completed,2023-06-15 00:00:00,5,NO,Customer requested an invoice
TX107102,"April 16, 2023",C84000,Robert Price,michael07@example.com,Blankenshipland,United States,P0196,Tessara Makeup 204,Beauty,Makeup,Tessara,"4871,98",1,0,23,19.99,"4891,97",mobile payment,usd,online,S006,Connie Lawrence,Mountain West,DAL-04,returned item,2023-04-20,4,YES,N/A
TX103523,2023-06-05 00:00:00,C19447,Austin Allen,hollyalvarez@example.org,West Richardchester,USA,P0106,Groveo Tools 284,Home & Garden,Tools,Groveo,794.14 USD,1,0,23,0,794.14,cash,USD,marketplace,S009,Gabrielle Davis,Gulf Coast,NYC-01,completed,14/06/2023,1,no,Payment system error - fixed manually
TX112869,24.10.2024,C52568,Richard Stevens,owhite@example.org,Milesport,USA,P0067,Primo Shoes 273,Apparel,Shoes,Primo,3068.23 USD,2,0,23,0,"6,136.46",PayPal,USD ,physical store,S021,Margaret Hawkins DDS,Midwest,LAX-02,returned item,31/10/2024,5,NO,Duplicate order - needs verification
TX105050,2024-12-02,C58213,Johnathan Hughes,john87@example.org,North Michael,USA,P0210,Tessara Personal Hygiene 276,Beauty,Personal Hygiene,Tessara,"4 586,46",5,5,23,19.99,"21,805.67",credit card,USD ,physical store,S027,Justin Baker,Northeast,NYC-01,returned item,13/12/2024,4,no,no comment
TX109872,2024-07-20,C14165,Emily Baker,emilyevans@example.com,North Stephenshire,united states,P0003,Sunwood Smartphones 116,Electronics,Smartphones,Sunwood,5302.02,2,10,23,"14,99",9558.63,bank transfer ,USD,call center,S017,Holly Wood,Pacific Northwest,NYC-01,Cancelled,2024-07-23 00:00:00,,no,Complaint under review
TX108651,2024-03-07,C24592,David Bradley,millertodd@example.org,East Donna,UNITED STATES,P0092,Tessara Furniture 811,Home & Garden,Furniture,Tessara,"3 513,69",1,0,23,"9,99","3523,68",mobile payment,USD ,physical store,S035,Debra Davidson,Midwest,LAX-02,in progress ,13.03.2024,,NO,
TX117884,28/11/2023,C84928,Amber Gomez,dawn31@example.org,South Keithborough,UNITED STATES,P0198,Groveo Makeup 291,Beauty,Makeup,Groveo,292.91,1,10,23,0,"263,62", Mobile Payment,USD ,call center,S035,Debra Davidson,West Coast,DAL-04,Completed,2023-11-30,5,NO,
TX110744,2023-10-27,C50730,Mary Bailey,xbush@example.com,Burkebury,united states,P0067,Primo Shoes 273,Apparel,Shoes,Primo,"4 669,96",1,10,23,0,"4202,96",mobile payment,$,mobile app,S033,Tricia Valencia,Southwest,NYC-01,returned,04.11.2023,,NO,-
TX110169,2024-12-31,C90805,Meagan Dickson,tcosta@example.com,Brianburgh,UNITED STATES,P0022,Fabex Tablets 177,Electronics,Tablets,Fabex,1812.76,1,0,23,0,$1812.76,bank transfer,$,call center,S036,Jeffrey Chavez,Southeast,SEA-05,COMPLETED,2025-01-09,,NO,no comment
TX102740,2024-06-26,C94319,Glenn Woods,uhernandez@example.net,Jamestown,united states,P0145,Elektra Athletic Shoes 327,Sports,Athletic Shoes,Elektra,1792.92,1,0,23,14.99 USD,1807.91,mobile payment,USD ,physical store,S024,Tommy Walter,Northeast,SEA-05,in progress,02.07.2024,5,NO,-
TX101043,29/05/2023,C55143,Brian Russo,collinsshannon@example.net,Robertshire,USA,P0049,Kraton Vacuum Cleaners 235,Appliances,Vacuum Cleaners,Kraton,"4209,32",4,0,23,0,"16837,28",PayPal,USD,marketplace,S009,Gabrielle Davis,Pacific Northwest,LAX-02,Completed,2023-06-07,4,no,Duplicate order - needs verification
